"路線","卡號","票種","上車日期","上車時間","上車分鐘","上車站名","下車日期","下車時間","下車分鐘","下車站名"
44,"660115829","一般票",2016-04-13,"18:16",1096,"新生站","2016/4/13","18:43:02",1123,"下賓朗"
44,"8.31E+14","學生票",2016-04-13,"18:15",1095,"新生站","2016/4/13","18:52:12",1132,"明峰"
44,"A38384E9","學生票",2016-04-13,"18:15",1095,"新生站","2016/4/13","18:35:15",1115,"卑南"
44,"C3D98DE9","學生票",2016-04-13,"18:30",1110,"馬蘭加油站","2016/4/13","18:43:07",1123,"下賓朗"
44,"C3DD8DE9","學生票",2016-04-13,"18:23",1103,"中央市場","2016/4/13","18:55:25",1135,"龍過脈"
44,"D3C491E9","學生票",2016-04-13,"18:17",1097,"新生站","2016/4/13","19:00:02",1140,"四維"
44,"E86F41D6","學生票",2016-04-13,"18:27",1107,"簡易法庭","2016/4/13","18:52:05",1132,"明峰"
44,"E8A43CD6","學生票",2016-04-13,"18:23",1103,"中央市場","2016/4/13","19:00:21",1140,"四維"
44,"E8AC43D6","學生票",2016-04-13,"18:27",1107,"簡易法庭","2016/4/13","18:49:47",1129,"煙草間"
44,"E8E544D6","學生票",2016-04-13,"18:17",1097,"新生站","2016/4/13","18:43:04",1123,"下賓朗"
44,"F39A84E9","學生票",2016-04-13,"18:15",1095,"新生站","2016/4/13","18:41:48",1121,"下賓朗"
44,"1271BD02","敬老票",2016-04-13,"07:37",457,"簡易法庭","2016/4/13","08:40:23",520,"關山"
44,"1888724250","敬老票",2016-04-13,"07:26",446,"新生站","2016/4/13","08:42:43",522,"關山慈濟"
44,"22321A03","敬老票",2016-04-13,"07:37",457,"簡易法庭","2016/4/13","08:40:27",520,"關山"
44,"62971903","敬老票",2016-04-13,"07:33",453,"中央市場","2016/4/13","07:36:12",456,"變電所"
44,"723BBC02","敬老票",2016-04-13,"08:18",498,"鹿野鄉公所","2016/4/13","08:40:45",520,"關山"
44,"92631B03","敬老票",2016-04-13,"08:26",506,"瑞源教會","2016/4/13","08:40:18",520,"關山"
44,"9278BC02","敬老票",2016-04-13,"07:49",469,"南王","2016/4/13","08:42:48",522,"關山慈濟"
44,"C23DBC02","敬老票",2016-04-13,"08:19",499,"鹿野鄉公所","2016/4/13","08:40:48",520,"關山"
44,"03A58DE9","學生票",2016-04-14,"18:17",1097,"新生站","2016/4/14","18:51:37",1131,"初鹿"
44,"03C68DE9","學生票",2016-04-14,"18:16",1096,"新生站","2016/4/14","18:53:37",1133,"龍過脈"
44,"13F284E9","學生票",2016-04-14,"18:17",1097,"新生站","2016/4/14","18:53:58",1133,"龍過脈"
44,"43828FE9","學生票",2016-04-14,"18:16",1096,"新生站","2016/4/14","18:47:20",1127,"美濃"
44,"43CE8DE9","學生票",2016-04-14,"18:26",1106,"變電所","2016/4/14","18:46:43",1126,"東成"
44,"5.30E+14","學生票",2016-04-14,"18:22",1102,"中央市場","2016/4/14","18:58:27",1138,"四維"
44,"660115829","一般票",2016-04-14,"18:16",1096,"新生站","2016/4/14","18:41:32",1121,"下賓朗"
44,"B31492E9","學生票",2016-04-14,"18:29",1109,"馬蘭加油站","2016/4/14","18:50:59",1130,"明峰"
44,"C30485E9","學生票",2016-04-14,"18:17",1097,"新生站","2016/4/14","18:33:58",1113,"卑南農會"
44,"D28EBC02","敬老票",2016-04-14,"18:19",1099,"新生站","2016/4/14","18:51:09",1131,"明峰"
44,"E39191E9","學生票",2016-04-14,"18:17",1097,"新生站","2016/4/14","18:51:43",1131,"初鹿"
44,"E3D78DE9","學生票",2016-04-14,"18:26",1106,"變電所","2016/4/14","18:57:58",1137,"四維"
44,"E3D98DE9","學生票",2016-04-14,"18:26",1106,"變電所","2016/4/14","19:06:20",1146,"鹿野"
44,"E8203FD6","學生票",2016-04-14,"18:16",1096,"新生站","2016/4/14","19:02:00",1142,"龍田"
44,"E88C43D6","學生票",2016-04-14,"18:17",1097,"新生站","2016/4/14","19:03:19",1143,"光榮"
44,"F39384E9","學生票",2016-04-14,"18:29",1109,"馬蘭加油站","2016/4/14","18:48:55",1128,"集貨場"
44,"F39891E9","學生票",2016-04-14,"18:24",1104,"署東醫院","2016/4/14","18:51:41",1131,"初鹿"
44,"02381A03","敬老票",2016-04-14,"08:30",510,"新豐","2016/4/14","08:39:57",519,"關山"
44,"517545437","一般票",2016-04-14,"07:26",446,"新生站","2016/4/14","07:50:25",470,"卑南國中"
44,"83608FE9","學生票",2016-04-14,"07:26",446,"新生站","2016/4/14","07:50:21",470,"卑南國中"
44,"B2FEBA02","敬老票",2016-04-14,"07:25",445,"新生站","2016/4/14","08:18:27",498,"鹿野鄉公所"
44,"F2861C03","敬老票",2016-04-14,"08:27",507,"瑞和","2016/4/14","08:42:40",522,"關山慈濟"
44,"03A58DE9","學生票",2016-04-15,"18:17",1097,"新生站","2016/4/15","18:56:28",1136,"明峰"
44,"12311A03","敬老票",2016-04-15,"18:15",1095,"新生站","2016/4/15","19:17:47",1157,"瑞源"
44,"2077089756","一般票",2016-04-15,"18:15",1095,"新生站","2016/4/15","19:20:05",1160,"瑞興"
44,"3544221556","一般票",2016-04-15,"18:15",1095,"新生站","2016/4/15","19:32:26",1172,"親水公園"
44,"43828FE9","學生票",2016-04-15,"18:31",1111,"變電所","2016/4/15","18:52:15",1132,"東成"
44,"43CE8DE9","學生票",2016-04-15,"18:15",1095,"新生站","2016/4/15","18:51:41",1131,"東成"
44,"61982392","一般票",2016-04-15,"18:25",1105,"中央市場","2016/4/15","19:24:57",1164,"景豐"
44,"6.39E+14","學生票",2016-04-15,"18:15",1095,"新生站","2016/4/15","18:42:19",1122,"南王"
44,"6.40E+14","學生票",2016-04-15,"18:28",1108,"署東醫院","2016/4/15","19:12:06",1152,"鹿野"
44,"665931285","一般票",2016-04-15,"18:17",1097,"新生站","2016/4/15","18:33:44",1113,"四維路口"
44,"83B08DE9","學生票",2016-04-15,"18:16",1096,"新生站","2016/4/15","19:03:23",1143,"四維"
44,"83FB91E9","學生票",2016-04-15,"18:16",1096,"新生站","2016/4/15","19:03:08",1143,"四維"
44,"931A92E9","學生票",2016-04-15,"18:16",1096,"新生站","2016/4/15","18:56:21",1136,"明峰"
44,"B36E8FE9","學生票",2016-04-15,"18:17",1097,"新生站","2016/4/15","18:47:40",1127,"賓朗"
44,"C34B91E9","學生票",2016-04-15,"18:17",1097,"新生站","2016/4/15","18:54:23",1134,"煙草間"
44,"C3D98DE9","學生票",2016-04-15,"18:35",1115,"馬蘭加油站","2016/4/15","18:46:16",1126,"下賓朗"
44,"E30A92E9","學生票",2016-04-15,"18:16",1096,"新生站","2016/4/15","19:08:48",1148,"光榮"
44,"E39191E9","學生票",2016-04-15,"18:25",1105,"中央市場","2016/4/15","18:56:49",1136,"明峰"
44,"E8203FD6","學生票",2016-04-15,"18:17",1097,"新生站","2016/4/15","18:33:21",1113,"新生國小"
44,"E88C43D6","學生票",2016-04-15,"18:16",1096,"新生站","2016/4/15","19:07:57",1147,"龍田"
44,"E8F83CD6","學生票",2016-04-15,"18:15",1095,"新生站","2016/4/15","18:56:26",1136,"明峰"
44,"12571A03","敬老票",2016-04-15,"08:37",517,"關山","2016/4/15","08:51:51",531,"陸安"
44,"1888724250","敬老票",2016-04-15,"07:28",448,"新生站","2016/4/15","08:39:19",519,"關山慈濟"
44,"517545437","一般票",2016-04-15,"07:26",446,"台東","2016/4/15","07:51:16",471,"卑南國中"
44,"6262BB02","敬老票",2016-04-15,"07:35",455,"中央市場","2016/4/15","08:39:14",519,"關山慈濟"
44,"62971903","敬老票",2016-04-15,"07:35",455,"中央市場","2016/4/15","07:44:09",464,"馬蘭榮家"
44,"724B1D03","敬老票",2016-04-15,"08:23",503,"瑞源教會","2016/4/15","08:37:01",517,"關山"
44,"72501A03","敬老票",2016-04-15,"08:29",509,"景豐","2016/4/15","08:36:57",516,"關山"
44,"83608FE9","學生票",2016-04-15,"07:26",446,"新生站","2016/4/15","07:51:13",471,"卑南國中"
44,"92631B03","敬老票",2016-04-15,"08:23",503,"瑞源教會","2016/4/15","08:36:50",516,"關山"
44,"A29C1903","敬老票",2016-04-15,"08:44",524,"海端","2016/4/15","08:56:46",536,"池上郵局"
44,"E25D1B03","敬老票",2016-04-15,"08:39",519,"關山慈濟","2016/4/15","08:57:46",537,"池上站"
44,"0295BC02","敬老票",2016-04-18,"18:28",1108,"簡易法庭","2016/4/18","18:56:51",1136,"嘉豐入口"
44,"3.29E+13","學生票",2016-04-18,"18:23",1103,"中央市場","2016/4/18","19:08:38",1148,"鹿野"
44,"1654106565","一般票",2016-04-18,"18:26",1106,"變電所","2016/4/18","18:51:02",1131,"明峰"
44,"3.36E+14","學生票",2016-04-18,"18:24",1104,"署東醫院","2016/4/18","18:38:25",1118,"南王"
44,"43CE8DE9","學生票",2016-04-18,"18:26",1106,"變電所","2016/4/18","18:47:27",1127,"東成"
44,"5.30E+14","學生票",2016-04-18,"18:23",1103,"中央市場","2016/4/18","18:59:39",1139,"四維"
44,"738E84E9","學生票",2016-04-18,"18:24",1104,"署東醫院","2016/4/18","18:38:50",1118,"南王"
44,"73E78DE9","學生票",2016-04-18,"18:16",1096,"新生站","2016/4/18","18:44:07",1124,"賓朗"
44,"7E616130","學生票",2016-04-18,"18:24",1104,"署東醫院","2016/4/18","18:34:38",1114,"卑南農會"
44,"83FB91E9","學生票",2016-04-18,"18:16",1096,"新生站","2016/4/18","18:59:14",1139,"四維"
44,"931A92E9","學生票",2016-04-18,"18:16",1096,"新生站","2016/4/18","18:49:40",1129,"煙草間"
44,"B36E8FE9","學生票",2016-04-18,"18:17",1097,"新生站","2016/4/18","18:44:23",1124,"賓朗"
44,"B3AC84E9","學生票",2016-04-18,"18:16",1096,"新生站","2016/4/18","19:02:30",1142,"湖底"
44,"B3BA8DE9","學生票",2016-04-18,"18:19",1099,"新生站","2016/4/18","19:08:28",1148,"鹿野"
44,"C30485E9","學生票",2016-04-18,"18:16",1096,"新生站","2016/4/18","18:35:57",1115,"卑南農會"
44,"C34B91E9","學生票",2016-04-18,"18:16",1096,"新生站","2016/4/18","18:49:46",1129,"煙草間"
44,"CE426B42","一般票",2016-04-18,"18:16",1096,"新生站","2016/4/18","18:47:32",1127,"東成"
44,"D30285E9","學生票",2016-04-18,"18:26",1106,"變電所","2016/4/18","18:51:54",1131,"明峰"
44,"E30A92E9","學生票",2016-04-18,"18:16",1096,"新生站","2016/4/18","19:04:55",1144,"光榮"
44,"E39191E9","學生票",2016-04-18,"18:26",1106,"變電所","2016/4/18","18:51:52",1131,"明峰"
44,"E39984E9","學生票",2016-04-18,"18:25",1105,"署東醫院","2016/4/18","18:59:42",1139,"四維"
44,"E83B3DD6","學生票",2016-04-18,"18:24",1104,"署東醫院","2016/4/18","18:51:48",1131,"明峰"
44,"E88C43D6","學生票",2016-04-18,"18:17",1097,"新生站","2016/4/18","19:03:43",1143,"龍田"
44,"E8F83CD6","學生票",2016-04-18,"18:26",1106,"變電所","2016/4/18","18:51:50",1131,"明峰"
44,"F2661C03","敬老票",2016-04-18,"18:16",1096,"新生站","2016/4/18","19:15:57",1155,"瑞源教會"
44,"32E41B03","敬老票",2016-04-18,"07:34",454,"署東醫院","2016/4/18","08:52:46",532,"陸安"
44,"62F80B03","敬老票",2016-04-18,"08:14",494,"鹿野國中","2016/4/18","08:38:11",518,"關山"
44,"821C1A03","敬老票",2016-04-18,"07:37",457,"簡易法庭","2016/4/18","08:00:35",480,"明峰"
44,"83608FE9","學生票",2016-04-18,"07:26",446,"新生站","2016/4/18","07:47:53",467,"卑南國中"
44,"D2351A03","敬老票",2016-04-18,"08:30",510,"景豐","2016/4/18","08:38:05",518,"關山"
44,"0295BC02","敬老票",2016-04-19,"18:23",1103,"中央市場","2016/4/19","18:55:05",1135,"龍過脈"
44,"13F284E9","學生票",2016-04-19,"18:15",1095,"新生站","2016/4/19","18:55:16",1135,"龍過脈"
44,"3.30E+14","學生票",2016-04-19,"18:16",1096,"新生站","2016/4/19","18:35:40",1115,"卑南"
44,"43828FE9","學生票",2016-04-19,"18:14",1094,"新生站","2016/4/19","18:48:38",1128,"美濃"
44,"43CA8EE9","學生票",2016-04-19,"18:24",1104,"署東醫院","2016/4/19","18:47:47",1127,"東成"
44,"43CE8DE9","學生票",2016-04-19,"18:26",1106,"變電所","2016/4/19","18:47:44",1127,"東成"
44,"5.30E+14","學生票",2016-04-19,"18:23",1103,"中央市場","2016/4/19","18:52:00",1132,"明峰"
44,"53E98DE9","學生票",2016-04-19,"18:19",1099,"新生站","2016/4/19","18:35:52",1115,"卑南"
44,"61982392","一般票",2016-04-19,"18:23",1103,"中央市場","2016/4/19","19:22:09",1162,"景豐"
44,"665931285","一般票",2016-04-19,"18:15",1095,"新生站","2016/4/19","18:29:08",1109,"四維路口"
44,"A3708FE9","學生票",2016-04-19,"18:23",1103,"中央市場","2016/4/19","18:59:26",1139,"四維"
44,"B36E8FE9","學生票",2016-04-19,"18:16",1096,"新生站","2016/4/19","18:44:00",1124,"賓朗"
44,"E30A92E9","學生票",2016-04-19,"18:15",1095,"新生站","2016/4/19","19:04:45",1144,"光榮"
44,"E3D98DE9","學生票",2016-04-19,"18:26",1106,"變電所","2016/4/19","19:08:12",1148,"鹿野"
44,"E80A43D6","學生票",2016-04-19,"18:26",1106,"變電所","2016/4/19","18:37:56",1117,"南王"
44,"E8203FD6","學生票",2016-04-19,"18:14",1094,"新生站","2016/4/19","18:28:12",1108,"新生國小"
44,"E88C43D6","學生票",2016-04-19,"18:18",1098,"新生站","2016/4/19","19:03:42",1143,"龍田"
44,"E8E544D6","學生票",2016-04-19,"18:14",1094,"新生站","2016/4/19","18:42:24",1122,"下賓朗"
44,"E8F83CD6","學生票",2016-04-19,"18:26",1106,"變電所","2016/4/19","18:51:51",1131,"明峰"
44,"423F1C03","敬老票",2016-04-19,"08:27",507,"瑞源農會","2016/4/19","08:43:47",523,"關山"
44,"42B8BC02","敬老票",2016-04-19,"08:04",484,"龍過脈","2016/4/19","09:07:21",547,"池上郵局"
44,"715861444","敬老票",2016-04-19,"07:35",455,"署東醫院","2016/4/19","08:48:54",528,"關山慈濟"
44,"821C1A03","敬老票",2016-04-19,"07:37",457,"變電所","2016/4/19","08:01:39",481,"明峰"
44,"83608FE9","學生票",2016-04-19,"07:26",446,"新生站","2016/4/19","07:49:01",469,"南王"
44,"A2160C03","敬老票",2016-04-19,"08:14",494,"湖底","2016/4/19","08:16:08",496,"光榮"
44,"A2901D03","敬老票",2016-04-19,"08:16",496,"光榮","2016/4/19","08:20:09",500,"鹿野"
44,"A2911D03","敬老票",2016-04-19,"08:14",494,"湖底","2016/4/19","08:16:11",496,"光榮"
44,"D2FDBC02","敬老票",2016-04-19,"08:44",524,"關山","2016/4/19","08:51:44",531,"德高"
44,"03C391E9","學生票",2016-04-20,"18:15",1095,"新生站","2016/4/20","19:04:19",1144,"龍田"
44,"13F284E9","學生票",2016-04-20,"18:16",1096,"新生站","2016/4/20","18:55:34",1135,"龍過脈"
44,"2077089756","一般票",2016-04-20,"18:15",1095,"新生站","2016/4/20","19:16:55",1156,"瑞興"
44,"43828FE9","學生票",2016-04-20,"18:15",1095,"新生站","2016/4/20","18:48:54",1128,"美濃"
44,"43CE8DE9","學生票",2016-04-20,"18:28",1108,"變電所","2016/4/20","18:48:14",1128,"東成"
44,"43EB8DE9","學生票",2016-04-20,"18:32",1112,"馬蘭加油站","2016/4/20","18:55:16",1135,"龍過脈"
44,"5.30E+14","學生票",2016-04-20,"18:28",1108,"變電所","2016/4/20","18:55:29",1135,"龍過脈"
44,"53E98DE9","學生票",2016-04-20,"18:29",1109,"簡易法庭","2016/4/20","18:37:21",1117,"卑南"
44,"61982392","一般票",2016-04-20,"18:16",1096,"新生站","2016/4/20","19:21:57",1161,"景豐"
44,"665931285","一般票",2016-04-20,"18:17",1097,"新生站","2016/4/20","18:30:50",1110,"新生國小"
44,"83FB91E9","學生票",2016-04-20,"18:16",1096,"新生站","2016/4/20","19:00:02",1140,"四維"
44,"B36E8FE9","學生票",2016-04-20,"18:16",1096,"新生站","2016/4/20","18:44:48",1124,"賓朗"
44,"B3AC84E9","學生票",2016-04-20,"18:15",1095,"新生站","2016/4/20","19:03:00",1143,"湖底"
44,"B3B08DE9","學生票",2016-04-20,"18:32",1112,"馬蘭加油站","2016/4/20","19:08:54",1148,"鹿野"
44,"B3BA8DE9","學生票",2016-04-20,"18:17",1097,"新生站","2016/4/20","19:08:57",1148,"鹿野"
44,"C30085E9","學生票",2016-04-20,"18:32",1112,"馬蘭加油站","2016/4/20","18:38:39",1118,"南王"
44,"C3DD8DE9","學生票",2016-04-20,"18:16",1096,"新生站","2016/4/20","18:55:32",1135,"龍過脈"
44,"CE426B42","一般票",2016-04-20,"18:16",1096,"新生站","2016/4/20","18:48:17",1128,"東成"
44,"D83C9C90","學生票",2016-04-20,"18:16",1096,"新生站","2016/4/20","19:00:09",1140,"四維"
44,"E30A92E9","學生票",2016-04-20,"18:15",1095,"新生站","2016/4/20","19:05:17",1145,"光榮"
44,"E39191E9","學生票",2016-04-20,"18:16",1096,"新生站","2016/4/20","18:52:53",1132,"初鹿"
44,"E83B3DD6","學生票",2016-04-20,"18:26",1106,"署東醫院","2016/4/20","18:52:07",1132,"明峰"
44,"E86B41D6","學生票",2016-04-20,"18:16",1096,"新生站","2016/4/20","19:00:07",1140,"四維"
44,"E8E544D6","學生票",2016-04-20,"18:15",1095,"新生站","2016/4/20","18:43:54",1123,"下賓朗"
44,"E8F83CD6","學生票",2016-04-20,"18:28",1108,"變電所","2016/4/20","18:52:09",1132,"明峰"
44,"0236D002","敬老票",2016-04-20,"07:34",454,"中央市場","2016/4/20","09:02:07",542,"池上站"
44,"03D991E9","一般票",2016-04-20,"08:46",526,"頂庄","2016/4/20","09:01:18",541,"池上郵局"
44,"1888724250","敬老票",2016-04-20,"07:25",445,"新生站","2016/4/20","08:43:04",523,"關山慈濟"
44,"83608FE9","學生票",2016-04-20,"07:27",447,"新生站","2016/4/20","07:50:58",470,"卑南國中"
44,"92271A03","敬老票",2016-04-20,"08:29",509,"新豐","2016/4/20","08:31:22",511,"景豐"
44,"9278BC02","敬老票",2016-04-20,"07:49",469,"南王","2016/4/20","08:42:58",522,"關山慈濟"
44,"D273BD02","敬老票",2016-04-20,"08:34",514,"月眉國小","2016/4/20","08:40:05",520,"關山"
44,"D37984E9","學生票",2016-04-20,"07:35",455,"署東醫院","2016/4/20","07:47:29",467,"卑南國小"
44,"03A58DE9","學生票",2016-04-21,"18:17",1097,"新生站","2016/4/21","18:53:32",1133,"明峰"
44,"03C391E9","學生票",2016-04-21,"18:16",1096,"新生站","2016/4/21","19:06:13",1146,"龍田"
44,"136B8FE9","學生票",2016-04-21,"18:25",1105,"署東醫院","2016/4/21","18:36:38",1116,"卑南"
44,"22EFBA02","敬老票",2016-04-21,"18:23",1103,"中央市場","2016/4/21","18:53:24",1133,"明峰"
44,"3.30E+14","學生票",2016-04-21,"18:18",1098,"新生站","2016/4/21","18:37:30",1117,"卑南"
44,"43828FE9","學生票",2016-04-21,"18:18",1098,"新生站","2016/4/21","18:49:46",1129,"美濃"
44,"43CE8DE9","學生票",2016-04-21,"18:18",1098,"新生站","2016/4/21","18:50:01",1130,"美濃"
44,"5.30E+14","學生票",2016-04-21,"18:23",1103,"中央市場","2016/4/21","18:57:23",1137,"龍過脈"
44,"53FD91E9","學生票",2016-04-21,"18:28",1108,"變電所","2016/4/21","18:46:08",1126,"賓朗"
44,"738E84E9","學生票",2016-04-21,"18:25",1105,"署東醫院","2016/4/21","18:40:19",1120,"南王"
44,"83C78DE9","學生票",2016-04-21,"18:18",1098,"新生站","2016/4/21","18:39:17",1119,"南王"
44,"93D58DE9","學生票",2016-04-21,"19:32",1172,"關山","2016/4/21","19:52:18",1192,"池上郵局"
44,"A38384E9","學生票",2016-04-21,"18:25",1105,"署東醫院","2016/4/21","18:36:40",1116,"卑南"
44,"C21D1A03","敬老票",2016-04-21,"18:23",1103,"中央市場","2016/4/21","18:53:22",1133,"明峰"
44,"D37984E9","學生票",2016-04-21,"18:17",1097,"新生站","2016/4/21","19:31:43",1171,"親水公園"
44,"D3A58EE9","學生票",2016-04-21,"18:16",1096,"新生站","2016/4/21","19:10:17",1150,"鹿野"
44,"D83C9C90","學生票",2016-04-21,"18:16",1096,"新生站","2016/4/21","19:02:11",1142,"四維"
44,"E3DF8DE9","學生票",2016-04-21,"18:35",1115,"卑南農會","2016/4/21","18:45:59",1125,"賓朗"
44,"E82743D6","學生票",2016-04-21,"18:17",1097,"新生站","2016/4/21","19:02:06",1142,"四維"
44,"E86B41D6","學生票",2016-04-21,"18:16",1096,"新生站","2016/4/21","19:02:10",1142,"四維"
44,"E8E544D6","學生票",2016-04-21,"18:18",1098,"新生站","2016/4/21","18:44:11",1124,"下賓朗"
44,"E8F83CD6","學生票",2016-04-21,"18:19",1099,"新生站","2016/4/21","18:53:29",1133,"明峰"
44,"F39891E9","學生票",2016-04-21,"18:24",1104,"署東醫院","2016/4/21","18:54:53",1134,"初鹿"
44,"02E11903","敬老票",2016-04-21,"07:44",464,"馬蘭榮家","2016/4/21","09:02:10",542,"池上鄉公所"
44,"A2160C03","敬老票",2016-04-21,"08:12",492,"湖底","2016/4/21","08:14:42",494,"光榮"
44,"A2911D03","敬老票",2016-04-21,"08:12",492,"湖底","2016/4/21","08:14:39",494,"光榮"
44,"B2FEBA02","敬老票",2016-04-21,"07:24",444,"新生站","2016/4/21","08:19:38",499,"鹿野鄉公所"
44,"0295BC02","敬老票",2016-04-22,"18:23",1103,"中央市場","2016/4/22","18:49:01",1129,"明峰"
44,"1646948501","一般票",2016-04-22,"18:16",1096,"新生站","2016/4/22","18:37:42",1117,"卑南國中"
44,"1671830709","一般票",2016-04-22,"18:17",1097,"新生站","2016/4/22","19:27:08",1167,"親水公園"
44,"2722493716","一般票",2016-04-22,"18:16",1096,"新生站","2016/4/22","18:37:38",1117,"卑南國中"
44,"43548FE9","學生票",2016-04-22,"18:17",1097,"新生站","2016/4/22","18:49:25",1129,"明峰"
44,"5.30E+14","學生票",2016-04-22,"18:26",1106,"變電所","2016/4/22","18:52:27",1132,"龍過脈"
44,"53A28EE9","學生票",2016-04-22,"18:26",1106,"變電所","2016/4/22","18:38:52",1118,"十股"
44,"61982392","一般票",2016-04-22,"18:23",1103,"中央市場","2016/4/22","19:19:03",1159,"景豐"
44,"12571A03","敬老票",2016-04-22,"08:38",518,"關山","2016/4/22","08:52:33",532,"陸安"
44,"2140531663","一般票",2016-04-22,"08:08",488,"龍田","2016/4/22","08:13:15",493,"鹿野"
44,"82381A03","敬老票",2016-04-22,"08:29",509,"景豐","2016/4/22","08:36:30",516,"關山"
44,"92631B03","敬老票",2016-04-22,"08:21",501,"瑞源教會","2016/4/22","08:36:50",516,"關山"
44,"A2911D03","敬老票",2016-04-22,"08:06",486,"湖底","2016/4/22","08:13:55",493,"鹿野"
44,"A2BCBC02","敬老票",2016-04-22,"07:56",476,"初鹿","2016/4/22","08:13:06",493,"鹿野"
44,"B2FEBA02","敬老票",2016-04-22,"07:25",445,"新生站","2016/4/22","08:13:26",493,"鹿野"
44,"D3C88EE9","一般票",2016-04-22,"07:38",458,"馬蘭加油站","2016/4/22","08:28:23",508,"景豐"
44,"E8EC40D6","學生票",2016-04-22,"08:26",506,"新豐","2016/4/22","08:35:45",515,"親水公園"
44,"3.36E+14","學生票",2016-04-25,"18:24",1104,"署東醫院","2016/4/25","18:36:03",1116,"南王"
44,"61982392","一般票",2016-04-25,"18:23",1103,"中央市場","2016/4/25","19:14:30",1154,"景豐"
44,"D2411B03","敬老票",2016-04-25,"18:17",1097,"新生站","2016/4/25","18:29:33",1109,"馬蘭加油站"
44,"D3E68DE9","學生票",2016-04-25,"18:15",1095,"新生站","2016/4/25","19:02:26",1142,"鹿野"
44,"E88C43D6","學生票",2016-04-25,"18:17",1097,"新生站","2016/4/25","18:58:50",1138,"光榮"
44,"F39684E9","學生票",2016-04-25,"18:14",1094,"新生站","2016/4/25","19:16:03",1156,"加拿"
44,"02E11903","敬老票",2016-04-25,"07:41",461,"馬蘭榮家","2016/4/25","08:56:27",536,"池上郵局"
44,"12571A03","敬老票",2016-04-25,"08:35",515,"關山","2016/4/25","08:56:32",536,"池上郵局"
44,"62971903","敬老票",2016-04-25,"07:33",453,"中央市場","2016/4/25","07:36:14",456,"變電所"
44,"724B1D03","敬老票",2016-04-25,"08:19",499,"瑞源教會","2016/4/25","08:34:55",514,"關山"
44,"8.32E+14","學生票",2016-04-25,"08:26",506,"景豐","2016/4/25","08:33:57",513,"親水公園"
44,"B2FEBA02","敬老票",2016-04-25,"07:26",446,"新生站","2016/4/25","08:12:05",492,"鹿野鄉公所"
44,"2605763599","一般票",2016-04-26,"19:01",1141,"四維","2016/4/26","19:22:22",1162,"景豐"
44,"42201A03","敬老票",2016-04-26,"18:23",1103,"中央市場","2016/4/26","19:31:13",1171,"關山"
44,"43548FE9","學生票",2016-04-26,"18:15",1095,"新生站","2016/4/26","18:52:42",1132,"明峰"
44,"5.30E+14","學生票",2016-04-26,"18:23",1103,"中央市場","2016/4/26","19:15:04",1155,"瑞源"
44,"61982392","一般票",2016-04-26,"18:23",1103,"中央市場","2016/4/26","19:22:30",1162,"景豐"
44,"73A58EE9","學生票",2016-04-26,"18:15",1095,"新生站","2016/4/26","19:00:27",1140,"舊鹿鳴"
44,"893072403","一般票",2016-04-26,"19:01",1141,"四維","2016/4/26","19:22:13",1162,"景豐"
44,"D3C491E9","學生票",2016-04-26,"18:28",1108,"變電所","2016/4/26","18:31:07",1111,"馬蘭加油站"
44,"E3DF8DE9","學生票",2016-04-26,"18:35",1115,"卑南農會","2016/4/26","18:45:15",1125,"賓朗"
44,"E8203FD6","學生票",2016-04-26,"18:15",1095,"新生站","2016/4/26","18:29:53",1109,"新生國小"
44,"02251C03","敬老票",2016-04-26,"08:44",524,"親水公園","2016/4/26","08:52:58",532,"德高"
44,"0229D002","敬老票",2016-04-26,"07:24",444,"新生站","2016/4/26","09:10:24",550,"池上郵局"
44,"02331A03","敬老票",2016-04-26,"08:36",516,"景豐","2016/4/26","08:49:42",529,"關山慈濟"
44,"223E1A03","敬老票",2016-04-26,"08:36",516,"景豐","2016/4/26","08:49:40",529,"關山慈濟"
44,"423C1B03","敬老票",2016-04-26,"08:46",526,"關山","2016/4/26","08:49:54",529,"關山慈濟"
44,"715861444","敬老票",2016-04-26,"07:36",456,"署東醫院","2016/4/26","08:49:17",529,"關山慈濟"
44,"723BBC02","敬老票",2016-04-26,"08:20",500,"鹿野鄉公所","2016/4/26","08:46:15",526,"關山"
44,"823AD002","敬老票",2016-04-26,"07:24",444,"新生站","2016/4/26","09:10:22",550,"池上郵局"
44,"93A591E9","一般票",2016-04-26,"08:34",514,"新豐","2016/4/26","08:45:38",525,"關山"
44,"A2160C03","敬老票",2016-04-26,"08:12",492,"湖底","2016/4/26","08:15:25",495,"光榮"
44,"A2911D03","敬老票",2016-04-26,"08:12",492,"湖底","2016/4/26","08:15:22",495,"光榮"
44,"B2FEBA02","敬老票",2016-04-26,"07:24",444,"新生站","2016/4/26","08:20:35",500,"鹿野鄉公所"
44,"C23DBC02","敬老票",2016-04-26,"08:20",500,"鹿野鄉公所","2016/4/26","08:46:18",526,"關山"
44,"D2351A03","敬老票",2016-04-26,"08:36",516,"景豐","2016/4/26","08:46:08",526,"關山"
44,"D2861D03","敬老票",2016-04-26,"08:14",494,"龍田","2016/4/26","08:20:28",500,"鹿野鄉公所"
44,"D2FDBC02","敬老票",2016-04-26,"08:46",526,"關山","2016/4/26","08:53:10",533,"德高"
44,"E2311A03","敬老票",2016-04-26,"08:36",516,"景豐","2016/4/26","08:45:57",525,"關山"
